date,fiscal_year,refinery_id,refinery_name,operator,sector,crude_processed_tmt,capacity_utilization_pct
2020-05-01,FY 2020-21,REF12,HPCL Mumbai,HPCL,PSU,587.86,74.26
2020-05-01,FY 2020-21,REF13,HPCL Visakhapatnam,HPCL,PSU,629.58,68.68
2020-05-01,FY 2020-21,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,582.39,66.56
2020-05-01,FY 2020-21,REF15,MRPL Mangalore,MRPL (ONGC),PSU,895.29,71.62
2020-05-01,FY 2020-21,REF16,NRL Numaligarh,NRL (OIL),PSU,171.93,68.77
2020-05-01,FY 2020-21,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,668.09,70.95
2020-05-01,FY 2020-21,REF18,BORL Bina,BPCL (BORL),PSU,458.67,70.56
2020-05-01,FY 2020-21,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2060.81,74.94
2020-05-01,FY 2020-21,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,2095.25,71.43
2020-05-01,FY 2020-21,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1214.34,72.86
2020-06-01,FY 2020-21,REF01,IOCL Panipat,IOCL,PSU,1193.86,95.51
2020-06-01,FY 2020-21,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1169.13,102.41
2020-06-01,FY 2020-21,REF03,IOCL Paradip,IOCL,PSU,1357.39,108.59
2020-06-01,FY 2020-21,REF04,IOCL Mathura,IOCL,PSU,648.06,97.21
2020-06-01,FY 2020-21,REF05,IOCL Haldia,IOCL,PSU,592.68,94.83
2020-06-01,FY 2020-21,REF06,IOCL Barauni,IOCL,PSU,492.34,98.47
2020-06-01,FY 2020-21,REF07,IOCL Bongaigaon,IOCL,PSU,195.94,100.06
2020-06-01,FY 2020-21,REF08,IOCL Guwahati,IOCL,PSU,86.65,103.98
2020-06-01,FY 2020-21,REF09,IOCL Digboi,IOCL,PSU,53.97,99.64
2020-06-01,FY 2020-21,REF10,BPCL Kochi,BPCL,PSU,1323.7,102.48
2020-06-01,FY 2020-21,REF11,BPCL Mumbai,BPCL,PSU,990.12,99.01
2020-06-01,FY 2020-21,REF12,HPCL Mumbai,HPCL,PSU,793.8,100.27
2020-06-01,FY 2020-21,REF13,HPCL Visakhapatnam,HPCL,PSU,896.1,97.76
2020-06-01,FY 2020-21,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,844.76,96.54
2020-06-01,FY 2020-21,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1301.64,104.13
2020-06-01,FY 2020-21,REF16,NRL Numaligarh,NRL (OIL),PSU,248.19,99.28
2020-06-01,FY 2020-21,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,991.9,105.33
2020-06-01,FY 2020-21,REF18,BORL Bina,BPCL (BORL),PSU,635.03,97.7
2020-06-01,FY 2020-21,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2970.59,108.02
2020-06-01,FY 2020-21,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,2984.39,101.74
2020-06-01,FY 2020-21,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1782.0,106.92
2020-07-01,FY 2020-21,REF01,IOCL Panipat,IOCL,PSU,1226.1,98.09
2020-07-01,FY 2020-21,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1207.55,105.77
2020-07-01,FY 2020-21,REF03,IOCL Paradip,IOCL,PSU,1199.61,95.97
2020-07-01,FY 2020-21,REF04,IOCL Mathura,IOCL,PSU,669.54,100.43
2020-07-01,FY 2020-21,REF05,IOCL Haldia,IOCL,PSU,639.72,102.35
2020-07-01,FY 2020-21,REF06,IOCL Barauni,IOCL,PSU,525.59,105.12
2020-07-01,FY 2020-21,REF07,IOCL Bongaigaon,IOCL,PSU,204.62,104.49
2020-07-01,FY 2020-21,REF08,IOCL Guwahati,IOCL,PSU,83.95,100.74
2020-07-01,FY 2020-21,REF09,IOCL Digboi,IOCL,PSU,54.87,101.29
2020-07-01,FY 2020-21,REF10,BPCL Kochi,BPCL,PSU,1366.15,105.77
2020-07-01,FY 2020-21,REF11,BPCL Mumbai,BPCL,PSU,1006.65,100.67
2020-07-01,FY 2020-21,REF12,HPCL Mumbai,HPCL,PSU,805.24,101.71
2020-07-01,FY 2020-21,REF13,HPCL Visakhapatnam,HPCL,PSU,970.9,105.92
2020-07-01,FY 2020-21,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,970.73,110.94
2020-07-01,FY 2020-21,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1275.74,102.06
2020-07-01,FY 2020-21,REF16,NRL Numaligarh,NRL (OIL),PSU,257.83,103.13
2020-07-01,FY 2020-21,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1003.05,106.52
2020-07-01,FY 2020-21,REF18,BORL Bina,BPCL (BORL),PSU,688.17,105.87
2020-07-01,FY 2020-21,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3057.23,111.17
2020-07-01,FY 2020-21,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3117.69,106.28
2020-07-01,FY 2020-21,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1816.63,109.0
2020-08-01,FY 2020-21,REF01,IOCL Panipat,IOCL,PSU,1315.76,105.26
2020-08-01,FY 2020-21,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1219.42,106.81
2020-08-01,FY 2020-21,REF03,IOCL Paradip,IOCL,PSU,1255.48,100.44
2020-08-01,FY 2020-21,REF04,IOCL Mathura,IOCL,PSU,681.54,102.23
2020-08-01,FY 2020-21,REF05,IOCL Haldia,IOCL,PSU,641.85,102.7
2020-08-01,FY 2020-21,REF06,IOCL Barauni,IOCL,PSU,505.79,101.16
2020-08-01,FY 2020-21,REF07,IOCL Bongaigaon,IOCL,PSU,199.99,102.12
2020-08-01,FY 2020-21,REF08,IOCL Guwahati,IOCL,PSU,77.06,92.47
2020-08-01,FY 2020-21,REF09,IOCL Digboi,IOCL,PSU,61.74,113.97
2020-08-01,FY 2020-21,REF10,BPCL Kochi,BPCL,PSU,1423.83,110.23
2020-08-01,FY 2020-21,REF11,BPCL Mumbai,BPCL,PSU,1002.74,100.27
2020-08-01,FY 2020-21,REF12,HPCL Mumbai,HPCL,PSU,796.22,100.57
2020-08-01,FY 2020-21,REF13,HPCL Visakhapatnam,HPCL,PSU,865.77,94.45
2020-08-01,FY 2020-21,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,821.23,93.85
2020-08-01,FY 2020-21,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1287.34,102.99
2020-08-01,FY 2020-21,REF16,NRL Numaligarh,NRL (OIL),PSU,263.2,105.28
2020-08-01,FY 2020-21,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1003.57,106.57
2020-08-01,FY 2020-21,REF18,BORL Bina,BPCL (BORL),PSU,634.97,97.69
2020-08-01,FY 2020-21,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3035.44,110.38
2020-08-01,FY 2020-21,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3157.26,107.63
2020-08-01,FY 2020-21,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1781.47,106.89
2020-09-01,FY 2020-21,REF01,IOCL Panipat,IOCL,PSU,776.81,62.15
2020-09-01,FY 2020-21,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1120.45,98.14
2020-09-01,FY 2020-21,REF03,IOCL Paradip,IOCL,PSU,1288.56,103.09
2020-09-01,FY 2020-21,REF04,IOCL Mathura,IOCL,PSU,681.91,102.29
2020-09-01,FY 2020-21,REF05,IOCL Haldia,IOCL,PSU,635.45,101.67
2020-09-01,FY 2020-21,REF06,IOCL Barauni,IOCL,PSU,461.46,92.29
2020-09-01,FY 2020-21,REF07,IOCL Bongaigaon,IOCL,PSU,199.19,101.71
2020-09-01,FY 2020-21,REF08,IOCL Guwahati,IOCL,PSU,82.21,98.66
2020-09-01,FY 2020-21,REF09,IOCL Digboi,IOCL,PSU,55.42,102.32
2020-09-01,FY 2020-21,REF10,BPCL Kochi,BPCL,PSU,1369.31,106.01
2020-09-01,FY 2020-21,REF11,BPCL Mumbai,BPCL,PSU,992.07,99.21
2020-09-01,FY 2020-21,REF12,HPCL Mumbai,HPCL,PSU,802.86,101.41
2020-09-01,FY 2020-21,REF13,HPCL Visakhapatnam,HPCL,PSU,1000.71,109.17
2020-09-01,FY 2020-21,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,893.46,102.11
2020-09-01,FY 2020-21,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1261.39,100.91
2020-09-01,FY 2020-21,REF16,NRL Numaligarh,NRL (OIL),PSU,244.37,97.75
2020-09-01,FY 2020-21,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1002.59,106.47
2020-09-01,FY 2020-21,REF18,BORL Bina,BPCL (BORL),PSU,410.24,63.11
2020-09-01,FY 2020-21,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3077.54,111.91
2020-09-01,FY 2020-21,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3226.49,109.99
2020-09-01,FY 2020-21,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1772.35,106.34
2020-10-01,FY 2020-21,REF01,IOCL Panipat,IOCL,PSU,1223.4,97.87
2020-10-01,FY 2020-21,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1118.39,97.96
2020-10-01,FY 2020-21,REF03,IOCL Paradip,IOCL,PSU,1173.95,93.92
2020-10-01,FY 2020-21,REF04,IOCL Mathura,IOCL,PSU,685.91,102.89
2020-10-01,FY 2020-21,REF05,IOCL Haldia,IOCL,PSU,579.36,92.7
2020-10-01,FY 2020-21,REF06,IOCL Barauni,IOCL,PSU,503.28,100.66
2020-10-01,FY 2020-21,REF07,IOCL Bongaigaon,IOCL,PSU,196.61,100.4
2020-10-01,FY 2020-21,REF08,IOCL Guwahati,IOCL,PSU,83.08,99.69
2020-10-01,FY 2020-21,REF09,IOCL Digboi,IOCL,PSU,55.71,102.86
2020-10-01,FY 2020-21,REF10,BPCL Kochi,BPCL,PSU,1276.14,98.8
2020-10-01,FY 2020-21,REF11,BPCL Mumbai,BPCL,PSU,1017.24,101.72
2020-10-01,FY 2020-21,REF12,HPCL Mumbai,HPCL,PSU,840.85,106.21
2020-10-01,FY 2020-21,REF13,HPCL Visakhapatnam,HPCL,PSU,947.33,103.34
2020-10-01,FY 2020-21,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,869.32,99.35
2020-10-01,FY 2020-21,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1262.89,101.03
2020-10-01,FY 2020-21,REF16,NRL Numaligarh,NRL (OIL),PSU,249.24,99.7
2020-10-01,FY 2020-21,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,974.69,103.51
2020-10-01,FY 2020-21,REF18,BORL Bina,BPCL (BORL),PSU,662.01,101.85
2020-10-01,FY 2020-21,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2855.45,103.83
2020-10-01,FY 2020-21,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3027.18,103.2
2020-10-01,FY 2020-21,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1755.36,105.32
2020-11-01,FY 2020-21,REF01,IOCL Panipat,IOCL,PSU,1288.18,103.05
2020-11-01,FY 2020-21,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1182.99,103.62
2020-11-01,FY 2020-21,REF03,IOCL Paradip,IOCL,PSU,1303.04,104.24
2020-11-01,FY 2020-21,REF04,IOCL Mathura,IOCL,PSU,650.49,97.57
2020-11-01,FY 2020-21,REF05,IOCL Haldia,IOCL,PSU,633.69,101.39
2020-11-01,FY 2020-21,REF06,IOCL Barauni,IOCL,PSU,497.34,99.47
2020-11-01,FY 2020-21,REF07,IOCL Bongaigaon,IOCL,PSU,196.82,100.51
2020-11-01,FY 2020-21,REF08,IOCL Guwahati,IOCL,PSU,82.83,99.4
2020-11-01,FY 2020-21,REF09,IOCL Digboi,IOCL,PSU,55.29,102.08
2020-11-01,FY 2020-21,REF10,BPCL Kochi,BPCL,PSU,1269.96,98.32
2020-11-01,FY 2020-21,REF11,BPCL Mumbai,BPCL,PSU,1056.87,105.69
2020-11-01,FY 2020-21,REF12,HPCL Mumbai,HPCL,PSU,837.01,105.73
2020-11-01,FY 2020-21,REF13,HPCL Visakhapatnam,HPCL,PSU,943.47,102.92
2020-11-01,FY 2020-21,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,920.01,105.14
2020-11-01,FY 2020-21,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1191.35,95.31
2020-11-01,FY 2020-21,REF16,NRL Numaligarh,NRL (OIL),PSU,264.88,105.95
2020-11-01,FY 2020-21,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,990.06,105.14
2020-11-01,FY 2020-21,REF18,BORL Bina,BPCL (BORL),PSU,640.53,98.54
2020-11-01,FY 2020-21,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2911.44,105.87
2020-11-01,FY 2020-21,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3309.57,112.83
2020-11-01,FY 2020-21,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1841.41,110.48
2020-12-01,FY 2020-21,REF01,IOCL Panipat,IOCL,PSU,1255.0,100.4
2020-12-01,FY 2020-21,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1087.64,95.27
2020-12-01,FY 2020-21,REF03,IOCL Paradip,IOCL,PSU,1327.3,106.18
2020-12-01,FY 2020-21,REF04,IOCL Mathura,IOCL,PSU,643.81,96.57
2020-12-01,FY 2020-21,REF05,IOCL Haldia,IOCL,PSU,622.11,99.54
2020-12-01,FY 2020-21,REF06,IOCL Barauni,IOCL,PSU,501.97,100.39
2020-12-01,FY 2020-21,REF07,IOCL Bongaigaon,IOCL,PSU,192.12,98.1
2020-12-01,FY 2020-21,REF08,IOCL Guwahati,IOCL,PSU,83.52,100.22
2020-12-01,FY 2020-21,REF09,IOCL Digboi,IOCL,PSU,54.69,100.97
2020-12-01,FY 2020-21,REF10,BPCL Kochi,BPCL,PSU,1293.44,100.14
2020-12-01,FY 2020-21,REF11,BPCL Mumbai,BPCL,PSU,1022.78,102.28
2020-12-01,FY 2020-21,REF12,HPCL Mumbai,HPCL,PSU,851.95,107.61
2020-12-01,FY 2020-21,REF13,HPCL Visakhapatnam,HPCL,PSU,874.86,95.44
2020-12-01,FY 2020-21,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,889.27,101.63
2020-12-01,FY 2020-21,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1207.63,96.61
2020-12-01,FY 2020-21,REF16,NRL Numaligarh,NRL (OIL),PSU,237.73,95.09
2020-12-01,FY 2020-21,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1006.17,106.85
2020-12-01,FY 2020-21,REF18,BORL Bina,BPCL (BORL),PSU,662.82,101.97
2020-12-01,FY 2020-21,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2843.55,103.4
2020-12-01,FY 2020-21,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3150.73,107.41
2020-12-01,FY 2020-21,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1707.81,102.47
2021-01-01,FY 2020-21,REF01,IOCL Panipat,IOCL,PSU,1217.98,97.44
2021-01-01,FY 2020-21,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1052.79,92.22
2021-01-01,FY 2020-21,REF03,IOCL Paradip,IOCL,PSU,1254.39,100.35
2021-01-01,FY 2020-21,REF04,IOCL Mathura,IOCL,PSU,691.81,103.77
2021-01-01,FY 2020-21,REF05,IOCL Haldia,IOCL,PSU,645.81,103.33
2021-01-01,FY 2020-21,REF06,IOCL Barauni,IOCL,PSU,497.14,99.43
2021-01-01,FY 2020-21,REF07,IOCL Bongaigaon,IOCL,PSU,205.64,105.01
2021-01-01,FY 2020-21,REF08,IOCL Guwahati,IOCL,PSU,88.81,106.57
2021-01-01,FY 2020-21,REF09,IOCL Digboi,IOCL,PSU,56.25,103.84
2021-01-01,FY 2020-21,REF10,BPCL Kochi,BPCL,PSU,1275.85,98.78
2021-01-01,FY 2020-21,REF11,BPCL Mumbai,BPCL,PSU,1004.8,100.48
2021-01-01,FY 2020-21,REF12,HPCL Mumbai,HPCL,PSU,850.72,107.46
2021-01-01,FY 2020-21,REF13,HPCL Visakhapatnam,HPCL,PSU,914.03,99.71
2021-01-01,FY 2020-21,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,904.26,103.34
2021-01-01,FY 2020-21,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1225.66,98.05
2021-01-01,FY 2020-21,REF16,NRL Numaligarh,NRL (OIL),PSU,262.59,105.04
2021-01-01,FY 2020-21,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,955.46,101.47
2021-01-01,FY 2020-21,REF18,BORL Bina,BPCL (BORL),PSU,654.23,100.65
2021-01-01,FY 2020-21,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3015.24,109.64
2021-01-01,FY 2020-21,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3331.28,113.57
2021-01-01,FY 2020-21,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1811.21,108.67
2021-02-01,FY 2020-21,REF01,IOCL Panipat,IOCL,PSU,812.09,64.97
2021-02-01,FY 2020-21,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1137.72,99.65
2021-02-01,FY 2020-21,REF03,IOCL Paradip,IOCL,PSU,1310.52,104.84
2021-02-01,FY 2020-21,REF04,IOCL Mathura,IOCL,PSU,685.67,102.85
2021-02-01,FY 2020-21,REF05,IOCL Haldia,IOCL,PSU,648.04,103.69
2021-02-01,FY 2020-21,REF06,IOCL Barauni,IOCL,PSU,535.56,107.11
2021-02-01,FY 2020-21,REF07,IOCL Bongaigaon,IOCL,PSU,198.26,101.24
2021-02-01,FY 2020-21,REF08,IOCL Guwahati,IOCL,PSU,85.46,102.55
2021-02-01,FY 2020-21,REF09,IOCL Digboi,IOCL,PSU,53.95,99.6
2021-02-01,FY 2020-21,REF10,BPCL Kochi,BPCL,PSU,1264.67,97.91
2021-02-01,FY 2020-21,REF11,BPCL Mumbai,BPCL,PSU,986.12,98.61
2021-02-01,FY 2020-21,REF12,HPCL Mumbai,HPCL,PSU,723.89,91.44
2021-02-01,FY 2020-21,REF13,HPCL Visakhapatnam,HPCL,PSU,945.55,103.15
2021-02-01,FY 2020-21,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,898.74,102.71
2021-02-01,FY 2020-21,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1288.26,103.06
2021-02-01,FY 2020-21,REF16,NRL Numaligarh,NRL (OIL),PSU,244.16,97.66
2021-02-01,FY 2020-21,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,962.93,102.26
2021-02-01,FY 2020-21,REF18,BORL Bina,BPCL (BORL),PSU,640.6,98.55
2021-02-01,FY 2020-21,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3062.14,111.35
2021-02-01,FY 2020-21,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3184.4,108.56
2021-02-01,FY 2020-21,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1802.47,108.15
2021-03-01,FY 2020-21,REF01,IOCL Panipat,IOCL,PSU,1300.94,104.08
2021-03-01,FY 2020-21,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1125.31,98.57
2021-03-01,FY 2020-21,REF03,IOCL Paradip,IOCL,PSU,1280.66,102.45
2021-03-01,FY 2020-21,REF04,IOCL Mathura,IOCL,PSU,727.07,109.06
2021-03-01,FY 2020-21,REF05,IOCL Haldia,IOCL,PSU,663.52,106.16
2021-03-01,FY 2020-21,REF06,IOCL Barauni,IOCL,PSU,511.95,102.39
2021-03-01,FY 2020-21,REF07,IOCL Bongaigaon,IOCL,PSU,198.47,101.35
2021-03-01,FY 2020-21,REF08,IOCL Guwahati,IOCL,PSU,85.85,103.02
2021-03-01,FY 2020-21,REF09,IOCL Digboi,IOCL,PSU,57.84,106.79
2021-03-01,FY 2020-21,REF10,BPCL Kochi,BPCL,PSU,1374.98,106.45
2021-03-01,FY 2020-21,REF11,BPCL Mumbai,BPCL,PSU,1075.62,107.56
2021-03-01,FY 2020-21,REF12,HPCL Mumbai,HPCL,PSU,807.27,101.97
2021-03-01,FY 2020-21,REF13,HPCL Visakhapatnam,HPCL,PSU,849.49,92.67
2021-03-01,FY 2020-21,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,951.07,108.69
2021-03-01,FY 2020-21,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1223.77,97.9
2021-03-01,FY 2020-21,REF16,NRL Numaligarh,NRL (OIL),PSU,232.75,93.1
2021-03-01,FY 2020-21,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,1000.55,106.25
2021-03-01,FY 2020-21,REF18,BORL Bina,BPCL (BORL),PSU,602.81,92.74
2021-03-01,FY 2020-21,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,2972.35,108.09
2021-03-01,FY 2020-21,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,2985.15,101.77
2021-03-01,FY 2020-21,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1159.59,69.58
2021-04-01,FY 2021-22,REF01,IOCL Panipat,IOCL,PSU,1344.67,107.57
2021-04-01,FY 2021-22,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1169.55,102.44
2021-04-01,FY 2021-22,REF03,IOCL Paradip,IOCL,PSU,1263.4,101.07
2021-04-01,FY 2021-22,REF04,IOCL Mathura,IOCL,PSU,685.94,102.89
2021-04-01,FY 2021-22,REF05,IOCL Haldia,IOCL,PSU,563.64,90.18
2021-04-01,FY 2021-22,REF06,IOCL Barauni,IOCL,PSU,492.4,98.48
2021-04-01,FY 2021-22,REF07,IOCL Bongaigaon,IOCL,PSU,193.97,99.05
2021-04-01,FY 2021-22,REF08,IOCL Guwahati,IOCL,PSU,86.28,103.53
2021-04-01,FY 2021-22,REF09,IOCL Digboi,IOCL,PSU,52.57,97.06
2021-04-01,FY 2021-22,REF10,BPCL Kochi,BPCL,PSU,1314.85,101.79
2021-04-01,FY 2021-22,REF11,BPCL Mumbai,BPCL,PSU,1006.84,100.68
2021-04-01,FY 2021-22,REF12,HPCL Mumbai,HPCL,PSU,781.24,98.68
2021-04-01,FY 2021-22,REF13,HPCL Visakhapatnam,HPCL,PSU,906.85,98.93
2021-04-01,FY 2021-22,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,880.67,100.65
2021-04-01,FY 2021-22,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1169.91,93.59
2021-04-01,FY 2021-22,REF16,NRL Numaligarh,NRL (OIL),PSU,260.34,104.13
2021-04-01,FY 2021-22,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,957.27,101.66
2021-04-01,FY 2021-22,REF18,BORL Bina,BPCL (BORL),PSU,649.75,99.96
2021-04-01,FY 2021-22,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3101.88,112.8
2021-04-01,FY 2021-22,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3238.59,110.41
2021-04-01,FY 2021-22,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1742.44,104.55
2021-05-01,FY 2021-22,REF01,IOCL Panipat,IOCL,PSU,1120.55,89.64
2021-05-01,FY 2021-22,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1176.69,103.07
2021-05-01,FY 2021-22,REF03,IOCL Paradip,IOCL,PSU,1251.42,100.11
2021-05-01,FY 2021-22,REF04,IOCL Mathura,IOCL,PSU,678.79,101.82
2021-05-01,FY 2021-22,REF05,IOCL Haldia,IOCL,PSU,650.4,104.06
2021-05-01,FY 2021-22,REF06,IOCL Barauni,IOCL,PSU,523.65,104.73
2021-05-01,FY 2021-22,REF07,IOCL Bongaigaon,IOCL,PSU,194.54,99.34
2021-05-01,FY 2021-22,REF08,IOCL Guwahati,IOCL,PSU,83.82,100.58
2021-05-01,FY 2021-22,REF09,IOCL Digboi,IOCL,PSU,55.56,102.57
2021-05-01,FY 2021-22,REF10,BPCL Kochi,BPCL,PSU,1328.36,102.84
2021-05-01,FY 2021-22,REF11,BPCL Mumbai,BPCL,PSU,1017.79,101.78
2021-05-01,FY 2021-22,REF12,HPCL Mumbai,HPCL,PSU,845.89,106.85
2021-05-01,FY 2021-22,REF13,HPCL Visakhapatnam,HPCL,PSU,942.28,102.79
2021-05-01,FY 2021-22,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,910.0,104.0
2021-05-01,FY 2021-22,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1276.46,102.12
2021-05-01,FY 2021-22,REF16,NRL Numaligarh,NRL (OIL),PSU,242.58,97.03
2021-05-01,FY 2021-22,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,961.45,102.1
2021-05-01,FY 2021-22,REF18,BORL Bina,BPCL (BORL),PSU,625.58,96.24
2021-05-01,FY 2021-22,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3056.95,111.16
2021-05-01,FY 2021-22,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3032.69,103.39
2021-05-01,FY 2021-22,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1792.75,107.57
2021-06-01,FY 2021-22,REF01,IOCL Panipat,IOCL,PSU,1244.34,99.55
2021-06-01,FY 2021-22,REF02,IOCL Koyali (Gujarat),IOCL,PSU,1061.41,92.97
2021-06-01,FY 2021-22,REF03,IOCL Paradip,IOCL,PSU,1243.08,99.45
2021-06-01,FY 2021-22,REF04,IOCL Mathura,IOCL,PSU,665.18,99.78
2021-06-01,FY 2021-22,REF05,IOCL Haldia,IOCL,PSU,673.22,107.71
2021-06-01,FY 2021-22,REF06,IOCL Barauni,IOCL,PSU,466.77,93.35
2021-06-01,FY 2021-22,REF07,IOCL Bongaigaon,IOCL,PSU,208.06,106.24
2021-06-01,FY 2021-22,REF08,IOCL Guwahati,IOCL,PSU,83.42,100.1
2021-06-01,FY 2021-22,REF09,IOCL Digboi,IOCL,PSU,56.57,104.44
2021-06-01,FY 2021-22,REF10,BPCL Kochi,BPCL,PSU,1308.71,101.32
2021-06-01,FY 2021-22,REF11,BPCL Mumbai,BPCL,PSU,966.06,96.61
2021-06-01,FY 2021-22,REF12,HPCL Mumbai,HPCL,PSU,844.57,106.68
2021-06-01,FY 2021-22,REF13,HPCL Visakhapatnam,HPCL,PSU,971.11,105.94
2021-06-01,FY 2021-22,REF14,CPCL Manali (Chennai),CPCL (IOCL),PSU,847.63,96.87
2021-06-01,FY 2021-22,REF15,MRPL Mangalore,MRPL (ONGC),PSU,1292.27,103.38
2021-06-01,FY 2021-22,REF16,NRL Numaligarh,NRL (OIL),PSU,246.6,98.64
2021-06-01,FY 2021-22,REF17,HMEL Bathinda (GGSR),HMEL (HPCL-Mittal),JV,936.95,99.5
2021-06-01,FY 2021-22,REF18,BORL Bina,BPCL (BORL),PSU,636.25,97.88
2021-06-01,FY 2021-22,REF19,Reliance Jamnagar (DTA),Reliance Industries,Private,3081.46,112.05
2021-06-01,FY 2021-22,REF20,Reliance Jamnagar (SEZ Export),Reliance Industries,Private,3245.98,110.66
2021-06-01,FY 2021-22,REF21,Nayara Energy (Vadinar),Nayara Energy,Private,1785.29,107.12
